"","X1","X2"
"2354","









  
  
    
  I bought this as a gift for my sister and she seems to love it. I didn't love the price, but I did appreciate it being available with the installments during the holidays.

  
","Reviewed in the United States on January 22, 2020"
"2355","









  
  
    
  Works great and gets under furniture that I was not able to reach with a sweeper

  
","Reviewed in the United States on January 22, 2020"
"2356","









  
  
    
  I have NOT been able to set it up on our cellphone or Alexa.Poor instructions.

  
","Reviewed in the United States on January 22, 2020"
"2357","









  
  
    
  My wife was skeptical about using a robotic vacuum but after trying it throughout the house hasn't used her manual vacuum in weeks. I works great on carpet and hardwood floors.

  
","Reviewed in the United States on January 22, 2020"
"2358","









  
  
    
  I absolutely love the Roomba!!! It¡¯s so wonderful that I can start it from anywhere on the app and have my rooms cleaned by the time I return. It¡¯s not the best product for deep cleaning but still does a fantastic job on carpets and wood floors.

  
","Reviewed in the United States on January 22, 2020"
"2359","









  
  
    
  Can¡¯t get it to connect to wifi

  
","Reviewed in the United States on January 22, 2020"
"2360","









  
  
    
  I received this as a Christmas gift and just love it!  Does an amazing job on cleaning on all types of floors. Saves me some much time on clean up. Wi-Fi connectivity was fast and easy. Everyone should have one!!

  
","Reviewed in the United States on January 21, 2020"
"2361","









  
  
    
  Product works great for picking up dog hair.

  
","Reviewed in the United States on January 21, 2020"
"2362","









  
  
    
  I was so surprised at how well this vacuum worked.  Makes me kind of dizzy watching it.  It's very easy to clean also.

  
","Reviewed in the United States on January 21, 2020"
"2363","









  
  
    
  I bought this for my mom because she is getting older and has a cat. She loves this. My sister did have to set it up for her. It picks up all the cat hair within reach. It saves her from digging out the broom and hurting her back. She uses it in hardwood floors.

  
","Reviewed in the United States on January 21, 2020"
"2364","









  
  
    
  I have tile floors......cleans up all my dogs shedding ....and..even leaves a polish...........

  
","Reviewed in the United States on January 21, 2020"
"2365","









  
  
    
  Love it

  
","Reviewed in the United States on January 21, 2020"
"2366","









  
  
    
  Don¡¯t waist your money!! Couldn¡¯t connect to IPhone , WiFi. My opinion it rolls around randomly. But if you have furniture I¡¯m it¡¯s way, ex. Coffee table, chairs etc. it won¡¯t do the expected job without you standing behind it ,just my opinion for$200+ I shouldn¡¯t have WiFi issues or cleaning issues I will stick to dusting my hard wood floor.

  
","Reviewed in the United States on January 21, 2020"
"2367","









  
  
    
  I love it. Best purchase ever!

  
","Reviewed in the United States on January 21, 2020"
"2368","









  
  
    
  its not picking up properly

  
","Reviewed in the United States on January 21, 2020"
"2369","









  
  
    
  It hasn¡¯t even been a month yet and this model  is already acting up it won¡¯t even return back to the dock when you ask it to.It¡¯s loud.  It¡¯s very random and will completely skip over an area that needs to be cleaned up unless you set it on the spot cleaning.

  
","Reviewed in the United States on January 21, 2020"
"2370","









  
  
    
  I have had this for 2 months.  The device is set to run 3 times a week.  The device picks up dirt from our wood floor with ease.  I am surprised each time, I empty, how much dust was on our floor.  After each use, I rinse off the filter and device, air drys and ready for its next use.

  
","Reviewed in the United States on January 21, 2020"
"2371","









  
  
    
  Really like this thing, yes it cleaning pattern is all over but it does the job, even on my dirty basement floor which I have a wood burner in.

  
","Reviewed in the United States on January 21, 2020"
"2372","









  
  
    
  Only had him a month and he has far exceeded my expectations.  I live in a dusty place and it really accumulates along the floor moldings (saltiel tile floor).  Talus (that's his name) does a great job of keeping the floor dust-free and that is really my biggest need.  There are a couple places he gets stuck, and when his front cliff sensors get dusty he will stop at the edge and call for help rather than turning away.  So he really does best if I am around to rescue him on the occasions he runs into trouble.  But it happens seldom enough that it is not a bother.  He won't pick up heavy stuff but that really isn't an issue for me.He doesn't have a problem with bathmats or door mats.My girlfriend, who is much neater than I am, raves about how clean the floor is now.I don't have a pet so can't say anything about pet hair.Time will tell how he holds up, but for now I am pleased.  And, to be honest, he is pretty entertaining.  I guess I am easily amused.

  
","Reviewed in the United States on January 21, 2020"
"2373","









  
  
    
  I love my Roomba!! My house is so much cleaner with the floors being done everyday. I loved it so much, I bought my son and daughter-in-law one as an after Christmas surprise!!

  
","Reviewed in the United States on January 21, 2020"
"2374","









  
  
    
  Vacuuming entire first floor also put it in my van with seats down  and vacuumed all the xmas tree needles out of it

  
","Reviewed in the United States on January 21, 2020"
"2375","









  
  
    
  Love it Wish we went up hight on a more deluxe one

  
","Reviewed in the United States on January 21, 2020"
"2376","









  
  
    
  Good cleanup on hard surfaces and area rugs on them.

  
","Reviewed in the United States on January 21, 2020"
"2377","









  
  
    
  I am not sure how I lived without a roomba, and have 4 dogs. I did not realize that it was possible to keep the dog hair off the ground, without sweeping every day. This model works great, I can only imagine what the better models do.1.5 hour battery lifeTurn it from anywhere with google home.Set schedulesVoice control (with google).

  
","Reviewed in the United States on January 21, 2020"
"2378","









  
  
    
  Not what I expected. Too expensive for this cleaning power.

  
","Reviewed in the United States on January 21, 2020"
"2379","









  
    
  para el mantenimiento de la acsa sirve, hay algunos lugares que directamente no los limpia, en gral mantiene la casa limpia, se le dificulta con las mesas de patas finas ya que no las lee y se da contra ellas

  
  
","Reviewed in the United States on January 21, 2020"
"2380","









  
  
    
  this one never finished cleaning job

  
","Reviewed in the United States on January 21, 2020"
"2381","









  
  
    
  Got this for my mom for Christmas and she loves it!

  
","Reviewed in the United States on January 21, 2020"
"2382","









  
  
    
  Bought for gift.  My son loves it

  
","Reviewed in the United States on January 21, 2020"
"2383","









  
  
    
  It's a little more noisy than anticipated so I dont run it at night and have to time it around our babies nap time.

  
","Reviewed in the United States on January 21, 2020"
"2384","









  
  
    
  It¡¯s not a bad machine but my boyfriend I have really long curly hair and it always gets stuck on the spinning brush. The biggest problem I¡¯m having though is that it¡¯s hard to charge. I¡¯ll send my roomba to the doc but a few seconds after it starts charging it stops. It will not charge unless I physically push it down on the doc. If the brush didn¡¯t get tangled in the hair and if it at least charged it probably wouldn¡¯t be so bad. /:

  
","Reviewed in the United States on January 20, 2020"
"2385","









  
  
    
  This had a hard time going from tile to a 3/8"" thick rug.  It meandered around and didn't seem to cover all of a room.  I didn't like its performance enough.  I sent it back after two weeks.

  
","Reviewed in the United States on January 20, 2020"
"2386","









  
  
    
  The vacuum does work Great!  It sometimes does not ¡°Dock¡± itself when running low on power or ¡°Go Home¡± when told to.  Overall it does clean well.  As long as we maintenance correctly.

  
","Reviewed in the United States on January 20, 2020"
"2387","









  
  
    
  Love that I can schedule this to run when I am not at home. It cleans the house everyday and all I have to do is clean the brush and empty the debris canister; a 1 minute job! We have 1 large dog and 3 cats and this has been a huge help in making the house look and feel cleaner and free of pet hair.

  
","Reviewed in the United States on January 20, 2020"
"2388","









  
  
    
  This thing is great! My wife loved it for one of her Christmas gifts!

  
","Reviewed in the United States on January 20, 2020"
"2389","









  
  
    
  Best thing I ever bought on a Black Friday!!!

  
","Reviewed in the United States on January 20, 2020"
"2390","









  
  
    
  Love that you can set it up and let it do its thing all afternoon. With three animals in the house, the Roomba does a fantastic job at really getting all the dirt, dust, and hair  the normal vacuuming and sweeping don't get. Loved it so much, we bought another one a few days later for the second floor!

  
","Reviewed in the United States on January 20, 2020"
"2391","









  
  
    
  I¡¯m almost never write a review for a product due to a lack of time, but definitely my Robotina deserves it. Just check the pictures because don¡¯t need any words.

  
","Reviewed in the United States on January 20, 2020"
"2392","









  
  
    
  It was a gift for a new cat owner. He loves it!

  
","Reviewed in the United States on January 20, 2020"
"2393","









  
  
    
  I have a dog and it finds dog hair that you cant even notice

  
","Reviewed in the United States on January 20, 2020"
"2394","









  
  
    
  Ended up cancelling Oder

  
","Reviewed in the United States on January 20, 2020"
"2395","









  
  
    
  This bot has been very helpful since I purchased it in mid-December. There are 4 humans, 2 dogs, and a cat in my home. The amount of loose hair, dirt and dander generated requires that I vacuum at least 2 rooms a day to avoid having to watch the 1 year old Rott find and eat dust bunnies made of his own detached fur and dander. Watching that will make you want to vomit up dinner, seriously. Factor in my aging and mobility issues, and the Roomba becomes less of a convenience, and more of a necessity that I didn't know I had.It requires a lot of maintenance, however:1. The battery connections have to be cleaned every other day to make sure charging takes place.2. The debris bin is exceptionally small, so it has to be dumped and the filter cleaned daily, and during the first week, you will probably want to empty it two or three times in a day.3. In large living areas, the vacuum's path becomes unpredictable, but once you get used to watching it maneuver around table legs and crumpled up rugs, you can adjust it's route by lightly nudging it with your toes. It doesn't do so well without guidance in the den and living areas, but if you just leave it to run and sit and watch a film, it can do most of the job on it's own without support.4. It's noisy, and it takes longer than it should, because it bounces about aimlessly.5. The recommended maintenance schedule is ridiculous. Even the wheels have to be replaced periodically! Had I known I would have to buy so much plastic waste just for upkeep of the device, I may have skipped it altogether.All the negatives aside, it does help in a big way. It is an impressive piece of tech, and I expect future generations of Roombas will minimize all the aforementioned drawbacks. In the meantime, this one will do just fine.

  
","Reviewed in the United States on January 20, 2020"
"2396","









  
  
    
  We love it so far.  Picks up dog hair very well and does some light general vacuuming without any user input.  It also keeps from falling down stairs and docks itself when the battery starts running low.  Basically, the things it was supposed to do, it does.

  
","Reviewed in the United States on January 20, 2020"
"2397","









  
  
    
  I started use it after my vacation, The worst robot vacuum ever. I want to return it back. Is it too late to return??

  
","Reviewed in the United States on January 20, 2020"
"2398","









  
  
    
  Never had a robotic vacuum before so I don't know what to expect.  We wanted a quick and effortless means for picking up after our yellow lab and this, it does well.  I can't understand the directional algorithms but given 90 minutes, it will more or less clean our 2200 sq. ft. house.  WiFi app is good for nothing more than turning on and off and checking on remaining battery level.  It you tell the Roomba to return to base, it usually can't find the base.  Great Black Friday deal!

  
","Reviewed in the United States on January 20, 2020"
"2399","









  
  
    
  Great product for cleaning the floor, especially pet hair.

  
","Reviewed in the United States on January 20, 2020"
"2400","









  
  
    
  Gets good coverage, but of course can¡¯t get corners. The bin needs to be cleaned after each use, but other than that? Love this thing! It saves me a great deal of time.

  
","Reviewed in the United States on January 20, 2020"
"2401","









  
  
    
  I have shoulder length hair which tends to get stuck and need to be removed. The removal process isn¡¯t easy and is quite time consuming. Otherwise cleans well! The schedule option is useful.

  
","Reviewed in the United States on January 20, 2020"
"2402","









  
  
    
  Works great, wood floors are shiny again after it runs. Have not tried the wifi yet. My only concern is the bristle brush. I have long hair and a golden retriever so I have to take the brush out and clean the hair out often. I found the old roomba with rubber brushes easier to clean however overall the suction and cleaning power on this model still outweigh the concerns

  
","Reviewed in the United States on January 20, 2020"
"2403","









  
  
    
  I was hesitant for year. literally years, to buying a robot vac. I have a Siberian husky and reviews for how these things handle dog hair and pet dander is mixed. BUT wow, I bought this vac on a Black Friday/cyber Monday deal and I am very pleased. I will add that my house is all tile with the only rugs being some floor and door rugs. I also have an open floor plan. im thinking these things contribute to its success. either way, I def recommend trying this vac in your home. I do not give my reviews lightly or frequently.

  
","Reviewed in the United States on January 20, 2020"
"2404","









  
  
    
  ¡°Ruby¡± as our rumba is known in our house is much better than our knock off robot vacuum ¡°Lucy¡±.  She gets stuck in a few dumb places and she is kinda loud but does a decent job.

  
","Reviewed in the United States on January 19, 2020"
"2405","









  
  
    
  Great to keep the floors clean. I have 2 large dogs that shed a lot so we need to empty it after every use. Takes a couple of uses for it to learn your floor plan, but it does do the job.

  
","Reviewed in the United States on January 19, 2020"
"2406","









  
  
    
  Meh, people say this thing is amazing. It is not. It's cool if you hate vacuuming but it takes over an hour to navigate my home. The area it vacuumed was only the main living space, about 1000sq/ft... hard wood floors. It did a fine job, wasn't too annoying but cone on, I vacuumed the same area in 15 minutes... Hard pass.

  
","Reviewed in the United States on January 19, 2020"
"2407","









  
  
    
  This is a fairly noisy machine, but it¡¯s our first and we love it. Great for rugs, picking up medium-ish crumbs and dirt (not too effective are larger things like onion skin or dry leaves, nor on smaller particles like dust). Takes a while to go back to the dock after being directed. Works well with Alexa. Good for beginners to the Roomba.

  
","Reviewed in the United States on January 19, 2020"
"2408","









  
  
    
  Not great. It likes to get lost and get stuck.

  
","Reviewed in the United States on January 19, 2020"
"2409","









  
  
    
  Does a great job. It's still learning it's pathway (after day 3 doesn't get stuck under the dining room chairs ;-) ). Over 2 hours of cleaning time. No issues. Love it!

  
","Reviewed in the United States on January 19, 2020"
"2410","









  
  
    
  It's a wee bit loud but it's great

  
","Reviewed in the United States on January 19, 2020"
"2411","









  
  
    
  Worked on ceramic floors but would not get up on thicker area rugs!  Had to go with more expensive model!

  
","Reviewed in the United States on January 19, 2020"
"2412","









  
  
    
  Such a time saver!

  
","Reviewed in the United States on January 19, 2020"
"2413","









  
  
    
  We had an original Roomba so we¡¯re skeptical that this would be able to handle our 4 dogs worth of cleaning. As long as we remember to clean out the unit regularly it is working better than expected. It also does a great job on rugs and runners

  
","Reviewed in the United States on January 19, 2020"
"2414","









  
    
  Hace un buen trabajo.

  
  
","Reviewed in the United States on January 19, 2020"
"2415","









  
  
    
  Love my Roomba, love that it¡¯s connected to Alexa too, this one works great on my medium pile rugs in my apartment and floors, I run every other day, just because!

  
","Reviewed in the United States on January 19, 2020"
"2416","









  
    
  Me encanto!! Hace un exelente trabajo saca mas polvo y pelusa de lo que podemos sacar con la escoba es increible!!!

  
  
","Reviewed in the United States on January 19, 2020"
"2417","









  
  
    
  Did not work on dog hair.

  
","Reviewed in the United States on January 19, 2020"
"2418","









  
  
    
  Great product with does as advertised

  
","Reviewed in the United States on January 19, 2020"
"2419","









  
  
    
  Great for busy families with inside dogs!!! We run it at night, and it gets the entire downstairs (hardwood). Also great on carpet!

  
","Reviewed in the United States on January 19, 2020"
"2420","









  
  
    
  My wife and I were very surprised at how well it worked.

  
","Reviewed in the United States on January 19, 2020"
"2421","









  
  
    
  Good

  
","Reviewed in the United States on January 19, 2020"
"2422","









  
  
    
  Love it

  
","Reviewed in the United States on January 19, 2020"
"2423","









  
  
    
  I have 2. One for the living room and hallway and another for the back porch. I¡¯m a single dad so coming home everyday to a vacuum house so my son can mess it back up is a thrill in itself. It¡¯s best to empty everyday if you have dogs. We have a 10 yr old lab and she SHEDS. Great helper. Highly recommended

  
","Reviewed in the United States on January 19, 2020"
"2424","









  
  
    
  It is not bad taking into consideration this is not the prime Roomba robovacs. That little notch in the top is making us get rid of it. This cause the vac to get stuck under furniture, increasing the high of the product by another half inch, essentially needed to dive under. Not better than regular price range category as not makes a different being a roomba. I will go ahead and purchase another eufy.

  
","Reviewed in the United States on January 19, 2020"
"2425","









  
  
    
  I gave this to my kids and they are thrilled!

  
","Reviewed in the United States on January 19, 2020"
"2426","









  
  
    
  It does pick up pet hair and dust very well.  It just wanders aimlessly.  It will start with a wall and then suddenly go diagonally across the room.  Cannot seem to get it to clean an entire room.  It also tends to get ""stuck"" trying to go under furniture and if you don't know where it's at - you have to search for it.

  
","Reviewed in the United States on January 19, 2020"
"2427","









  
  
    
  It works great and I love the convenience of being able to use my phone to set it and start it to come home to a vacuumed home!  The cats are not a fan, and we named him Rudy Roomba!

  
","Reviewed in the United States on January 19, 2020"
"2428","









  
  
    
  It goes over the same places numerous times and misses many other spots.  It does part of our area rug but gets stopped in other parts.  Fringe on the edge of rugs is a show stopper.  It never did get synched with my phone.  Recognized Wifi and showed wifi, but never connected.  Does a good job on plain wood floors and under beds.

  
","Reviewed in the United States on January 19, 2020"
"2429","









  
  
    
  My hard wood floors  It kind of lets confused  and it has a hard time docking

  
","Reviewed in the United States on January 19, 2020"
"2430","









  
  
    
  Huge time saver. Works surprisingly well!!! Very thorough.

  
","Reviewed in the United States on January 19, 2020"
"2431","









  
  
    
  Works great and carpet and hardwood floors, keeps things tidy with little effort. I was skeptical about any robotic vacuum cleaners however this product far exceeded our greatest expectations

  
","Reviewed in the United States on January 19, 2020"
"2432","









  
  
    
  Gets stuck in the same spot think it it would get out  offer or learn to stay away from that spot

  
","Reviewed in the United States on January 18, 2020"
"2433","









  
  
    
  I am super impressed! I have two dogs that shed all over, and this works way better than expected!

  
","Reviewed in the United States on January 18, 2020"
"2434","









  
    
  Andaba sin rumbo y se impactada frecuentemente

  
  
","Reviewed in the United States on January 18, 2020"
"2435","









  
  
    
  We were hesitant to buy this, as it seemed both expensive and decadent.  But it works great and it is great to come home to clean floors.  It is a bit  noisy, but that's a great od trade off for having a robot do my vacuuming.

  
","Reviewed in the United States on January 18, 2020"
"2436","









  
  
    
  I love it. It is amazing. Helpful Tip is Definitely keep cords off the floor.

  
","Reviewed in the United States on January 18, 2020"
"2437","









  
  
    
  Cleaning time goes on for over a hour Roaming around the house.  I LOVE this.  I put it to work every other day (I have a small dog that sheds hair).  I¡¯m very happy

  
","Reviewed in the United States on January 18, 2020"
"2438","









  
  
    
  This robot uses fairly dumb bump and turn navigation. As a result, it misses spots and frequently can't find the charging base before the battery is exhausted.It works OK but it's not the Jetsonian godsend it's cracked up to be. I regret purchasing this model a bit. I should have bought a more expensive model, which actually maps your house and remembers which rooms it's done. But those models are 2-3 times more expensive.I can't complain too much for the price point but it's not really a great robot. When it comes time to replace it, I'll be mote careful about the type of intelligence the robot has.

  
","Reviewed in the United States on January 18, 2020"
"2439","









  
  
    
  The rumba did not cover all of my floor in separate rooms.

  
","Reviewed in the United States on January 18, 2020"
"2440","









  
  
    
  Was a disaster to program

  
","Reviewed in the United States on January 18, 2020"
"2441","









  
  
    
  This vacuum is super helpful and does a great job.

  
","Reviewed in the United States on January 18, 2020"
"2442","









  
  
    
  Powerful

  
","Reviewed in the United States on January 18, 2020"
"2443","









  
  
    
  I'm so impressed by the power of this machine! We have 3 dogs and run this every day...can't believe how clean this keeps the floors. It makes a big difference when you come home at the end of the day!

  
","Reviewed in the United States on January 18, 2020"
"2444","









  
  
    
  The relief on my back and the niceness of my floors and carpet is well worth what I paid for this and more. My carpets were becoming so dirty because arthritis has been making it too difficult for me to run the vacuum very often. This has been a life saver. Cleans well and no hassle.

  
","Reviewed in the United States on January 18, 2020"
"2445","









  
  
    
  Love using it

  
","Reviewed in the United States on January 18, 2020"
"2446","









  
  
    
  When you have dogs that shed... this is a huge help. Don¡¯t care I need to empty the bin every 2 days. Waking up to no hair in the floor is amazing!

  
","Reviewed in the United States on January 18, 2020"
"2447","









  
  
    
  Already squeaking  have cleaned everything but squeaks terrible haven¡¯t had but a couple of months

  
","Reviewed in the United States on January 18, 2020"
"2448","









  
  
    
  Works great. Only issue is with chairs that have a bar across the floor. The vacuum will get caught up sometimes. Can be fixed with an invisible wall. Otherwise we run it daily and it¡¯s amazing how much it still picks up everyday.

  
","Reviewed in the United States on January 18, 2020"
"2449","









  
  
    
  It¡¯s awesome

  
","Reviewed in the United States on January 18, 2020"
"2450","









  
  
    
  We used to vacuum everyday with our dog.  Now we set daily and  forget.  More time to relax.  Great clean upstairs and down.

  
","Reviewed in the United States on January 18, 2020"
"2451","









  
  
    
  The little white brush broke about a month in and while it still cleans okay, it cannot get the corners anymore (and that¡¯s where the cat hair drifts).I¡¯ve been using it for a month and a half (running every day) and it started out fine but now more often than not I¡¯ll come home and find it ¡°stuck¡± somewhere. It has a hard time on the top of the stairs - while never falling off, it stops and calls for help. It also gets stuck sometimes on a loose Persian throw rug I have on the hardwood floor. I¡¯m not sure why.It sometimes gets stuck and asks for the brushes to be cleaned. It¡¯s not been consistent with that error. Sometimes there is very little cat (short) hair and other times it looks like it vacuumed the cat and no wonder it stopped.

  
","Reviewed in the United States on January 18, 2020"
"2452","









  
  
    
  Wanders aimlessly and can¡¯t find the home dock. If you isolate it to a small 10x10 area it will eventually clean it all.

  
","Reviewed in the United States on January 18, 2020"
"2453","









  
  
    
  I've only used it once so far. I have set up in the new bedroom & bath that has wood like floors. (My carpet is filthy from remodeling,  so won't waste it on those floors ) but I do like it. I had to help it dock, so hoping next time it'll dock itself.  It cleaned for over 1¨ö hrs.

  
","Reviewed in the United States on January 18, 2020"
"2454","









  
  
    
  Good

  
","Reviewed in the United States on January 18, 2020"
"2455","









  
  
    
  This is the best purchase ever!!!  You will not regret it!

  
","Reviewed in the United States on January 18, 2020"
"2456","









  
  
    
  Game changer. I work two jobs and have a car and a dog. This is a game changer

  
","Reviewed in the United States on January 18, 2020"
"2457","









  
  
    
  Works great on our all tile home. If you don¡¯t watch it it will tear you toes up.

  
","Reviewed in the United States on January 18, 2020"
"2458","









  
  
    
  It doesn't know where to go.

  
","Reviewed in the United States on January 18, 2020"
"2459","









  
  
    
  I purchased this product a few weeks ago in hopes to help with the constant corgi hair that seems to appear immediately after vacuuming. It does an excellent job! Little to no complaints at all. It manages to bounce around the whole house and hit just about every part, leaving nothing behind. Have faith, as it may bounce around in the same spot for what seems like and eternity. In the end you¡¯ll be happy you invested in this little robot. Very simple to work and if you hook up the app you only need to empty the garbage bin every so often. House is spotless now and dust/hair/dirt free. Highly recommend this cleaner for everyone and especially the dog owners out there.

  
","Reviewed in the United States on January 17, 2020"
"2460","









  
  
    
  Exelente

  
","Reviewed in the United States on January 17, 2020"
"2461","









  
  
    
  It seriously put our previous typical vacuum cleaner to shame.  5 runs over the same carpet and it was still was pulling up stuff!  It truly made the carpet look NEW!It runs about 80-90 minutes per charge.  great transitions from different flooring.I was apprehensive about it near stairs, but it expertly knows when it¡¯s at stairs and turns back!My only complaint (for now<U+2014>subject to further cleanings) is that it seems to take a long time to ¡°go home¡± to the charging base.This machine is my first robot vacuum, so I got a lower-priced model ($199 on sale here).  It¡¯s done so well I plan to get another for another floor in my house instead of bringing it downstairs each time I need to vacuum that particular floor!

  
","Reviewed in the United States on January 17, 2020"
"2462","









  
  
    
  Cleans up dog, cat and my girlfriends hair like a champ, not sure which one sheds more. Sometimes it can get struck on our kitchen rug (it¡¯s black) but I think it¡¯s learned to avoid it finally. The only thing I regret is not getting this little Crumb Muncher sooner!!

  
","Reviewed in the United States on January 17, 2020"
"2463","









  
  
    
  greatso happy

  
","Reviewed in the United States on January 17, 2020"
"2464","









  
  
    
  We love our Roomba. Our carpets haven¡¯t looked this good since they were new.

  
","Reviewed in the United States on January 17, 2020"
"2465","









  
  
    
  Sensor slows bot down when nearing wall or step. Will stop and turn at step ,wall or furniture. Pick up dog bowls before engaging.

  
","Reviewed in the United States on January 17, 2020"
"2466","









  
  
    
  Was not able to hook up my Roomba at first. Called support and was very happy with the knowledge and time this person spent with me to get it working!! Thumbs up for your support!! Thank you!!

  
","Reviewed in the United States on January 17, 2020"
"2467","









  
  
    
  Love it.

  
","Reviewed in the United States on January 17, 2020"
"2468","









  
  
    
  Bought this as a Christmas gift for my parents, they love it!! Easy to set up on schedule and cleans great.

  
","Reviewed in the United States on January 17, 2020"
"2469","









  
  
    
  It's pretty good. It doesn't take the place of a real vaccum but it gets me through the week. It kind of just does what it wants. It will vaccum all rooms sometimes and other times not. I had to be sure everything is off the ground and make sure it has plenty of room to maneuver. It will go over the same spot multiple times and then miss spots. It's far from perfect but is helpful when ran daily.

  
","Reviewed in the United States on January 17, 2020"
"2470","









  
  
    
  Here's what I like about the Roomba.  It cleaned surface materials pretty well, including wood and carpet floors. It worked itself around most obstacles (but it did get frequently stuck). I liked the app to control it. Cleaning was easy and straightforward.Unfortunately, there were a number of issues.  It cleans randomly; it's not smart and it doesn't map. So it can spend a lot of time in one small area. The battery life is only 1-2h at most, and it could only clean part of the lower floor before needing a recharge. It got stuck frequently; wires, loose fabric, certain corners, under a table. And most baffling, the machine rarely found it's way back to the home base as advertised. Even when I put it in front of the base, it would sometimes head in the other direction.Now I understand this one of the cheapest Roombas, yet I did expect it do what it claimed, and it didn't work for me, so I'll be returning it. Perhaps I'd do better with a more expensive smart model. All in all, a great idea, but disappointing execution.

  
","Reviewed in the United States on January 17, 2020"
"2471","









  
  
    
  Wife happy with the gift. Thanks. Works really good.

  
","Reviewed in the United States on January 17, 2020"
"2472","









  
  
    
  I have had issues with this vacuum from day 1. I waited like a month to even hook it up since we were busy. BAD mistake as i thought amazon would cover it like everything else to be returned, NOPE. You only have 30 days. So we have a robot vacuum that wont ever return to its base and the battery always dies while searching for home base. they said bc this one doesn't have a memory on it so it just randomly searches for home base. My home is 1,000 sq foot and it can't even clean it.

  
","Reviewed in the United States on January 17, 2020"
"2473","









  
  
    
  The parts need to be replaced very often to get good results. I received mine on christmas, its now january 17th and it goes right over pet hair and dirt ( not a lot either) and doesnt pic it up. I replaced the filter and empty it once a day and its not picking anything up. Upon further inspection I saw that the brushes are all very worn so they all need replacing because they arent reaching the floor. Cheap parts i guess. I wouldnt buy it again if I knew the parts would have to be replaced every 3 weeks.

  
","Reviewed in the United States on January 17, 2020"
"2474","









  
  
    
  Fine for surface cleaning.....sort of. Should have went with a better model. Not displeased but shouldn¡¯t have expected too much.

  
","Reviewed in the United States on January 17, 2020"
"2475","









  
  
    
  Cleans well, especially on hard floors. Very easy to empty when full and easy to clean brushes if anything gets tangled. I love the app features like letting me know if it's stuck or bin is full.  Doesn't get stuck easily but does have trouble ""getting home"" . No big deal though.

  
","Reviewed in the United States on January 17, 2020"
"2476","









  
  
    
  Has been working great since Christmas 2019.  We have two dogs one with long hair that makes daily fluff balls in every corner and hallway of the house, and one that has shorter hair that resembles mini porcupine quills in the carpet.This does a super job of getting both.  App is handy as well as it alerts you to empty the tray, which is pretty frequent thanks to said dogs.

  
","Reviewed in the United States on January 17, 2020"
"2477","









  
  
    
  Bought for my parents and I set it to run in the middle of the night. My mother loves waking up in the morning and enjoying her cup of coffee to a freshly cleaned floor, she can actually relax instead of being drivin mad by tufts of puppy fluff everywhere from thier pomski.

  
","Reviewed in the United States on January 17, 2020"
"2478","









  
  
    
  I was a skeptic but can honestly say it¡¯s the next best thing to sliced cheese. I don¡¯t know where it finds all the dirt but every day I¡¯m amazed with how much it picks up and I¡¯m a neat freak. I love this device.

  
","Reviewed in the United States on January 17, 2020"
"2479","









  
  
    
  It is amazing for the amount of pet hair it picks up from carpet to vinyl in a breeze

  
","Reviewed in the United States on January 17, 2020"
"2480","









  
  
    
  Love my roomba

  
","Reviewed in the United States on January 16, 2020"
"2481","









  
  
    
  It does what it does very well.  It vacuums

  
","Reviewed in the United States on January 16, 2020"
"2482","









  
  
    
  Best gift I purchased in the last 2 years

  
","Reviewed in the United States on January 16, 2020"
"2483","









  
  
    
  I am extremely disappointed that I received an open Roomba. It has obviously been returned. Maybe nothing is wrong with it. Maybe something is. I had trouble pairing it since it was registered already.  It had hair in the basket.When I spend hundreds of dollars on something that I did not order refurbished, I expect it in its original package. If I have any trouble with it, it¡¯s going back and I¡¯ll buy another through a different venue.

  
","Reviewed in the United States on January 16, 2020"
"2484","









  
  
    
  Best purchase I made in 2019. I have a medium dog who sheds like a pound of hair a day. I have 4 foot long hair myself and i shed another pount a day. Foot traffic dirt for 3-6 people and my floor looks pretty darn spiffy considering i never have a moment to sweep myself cause i work, he works and we also have a 4 yr old. At first id empty it like 3-5 times in a run but now it is 1 or 2 depending if im home while it runs. It works great with our multi shade gray laminate flooring. Light to dark gray spectrum no issues. A few charcoal black entry rugs. About 1400 sq feet of cleaning to do and it does pretty well with 1 or 2 routes a day. Only gets hung up once in a while on the bottoms of recliners cause it is aggressive trying to clean up under the chairs lol. Also the occasional sock gets stuck in it. VERY EASY cleaning, just pull apart and put back together super simple. As long as you make sure there's nothing for it to get hung up under or loose cord/rope/fabric it runs continuously and works wonderfully. Also watch out for dog dishes lol it attacks them like crazy. Goes over door jams just fine, cleans on tile. It is probably 1/3 the volume of a classic vac. You can have an easy conversation and it is not a disruption.  Does well on corners. Oh and my toddler and dog find it super fascinating so plus!!!

  
","Reviewed in the United States on January 16, 2020"
"2485","









  
  
    
  I have a wonderful chocolate lab who spends his days shredding and shedding. When using an upright vacuum I spend more time unclogging the hose than I spend vacuuming.  This machine is great for picking up his hair and additional little bits and bobs from the carpet.

  
","Reviewed in the United States on January 16, 2020"
"2486","









  
  
    
  Works well for pet hair, but not great for deep cleaning and it sometimes misses a few spots

  
","Reviewed in the United States on January 16, 2020"
"2487","









  
  
    
  Did not like Robot got hung up and dishwasher, counters, refrigerator door chairs overall not happy

  
","Reviewed in the United States on January 16, 2020"
