"","X1","X2"
"2141","This little floor cleaner works well on our hardwood floors. The random cleaning mode makes for a lot of wasted battery time, and it will get caught under things that are about the same height off the floor as this cleaner is high. But most of our pet hair ends up near the walls, so the edge cleaning mode works great. Doesn't do well with throw rugs. Battery life isn't great, but adequate for 1-2 rooms. Not too loud. If you just need an inexpensive basic floor cleaner, this is not a bad choice.","Reviewed in the United States on July 21, 2019"
"2142","For what sections of floor it goes over it does an okay job but it misses the sections it doesn’t go over since it operates in a zigzag pattern and not a straight line up and back.","Reviewed in the United States on July 21, 2019"
"2143","My mom got this unit for her birthday, otherwise it would be returned same day. If the vacuum goes over the spot that needs to be cleaned it does the job, but you’ll wait till the battery dies out. This vacuum doesn’t have  tracking device so I doesn’t know if it was in this spot or not and it will run in the same place over and over again, leaving half the room dirty, and when it’s time to go back, it will need 30 min to get back. Vacuum is avoiding 60% of objects so it’s not bad and won’t fall from stairs. It’s good for one room not a whole 1 level house. I wouldn’t buy one.","Reviewed in the United States on July 21, 2019"
"2144","I love this thing. You just set it and forget it. Does a great job on my hardwood floors and rugs. Glad I made the purchase and would recommend.","Reviewed in the United States on July 21, 2019"
"2145","I love this little guy. For the price it gets the job done. We have a large dog that goes outside alot durring the day. We have the vacuum set to run every day. Its amazing how much fur and sand it picks up. I have no complaints about the quality or price. It was a great purchase.","Reviewed in the United States on July 21, 2019"
"2146","Horrible machine broke in 3 months and you can’t even return the thing.","Reviewed in the United States on July 20, 2019"
"2147","Much better than roomba","Reviewed in the United States on July 20, 2019"
"2148","I’ve got 2 long haired cats and a very fluffy dog and tile floor throughout most of my house. So I usually have balls of fluff in the corners and along the edges of the wall. This robot does a great job of picking up pet hair and all sorts of other dirt and cat litter. I also have a very thick area rug and medium to high pile carpet in the bedrooms and it didn’t have a problem with it at all. It did get stuck on my bathroom rug since that rug has long tendrils on the edges. When I called it back to the charger it certainly took its time making its way back as if it was drunk but it eventually got there. I am definitely impressed with how well it worked and recommend.","Reviewed in the United States on July 20, 2019"
"2149","Perfect mother’s day gift.","Reviewed in the United States on July 20, 2019"
"2150","We were very hesitant to purchase because we thought our home would be too small 900 sq ft and it would get stuck all the time, but this was not true. This product should have been in my life a long time ago!!! We have 3 small dogs and it has been a life changer. We have hardwood floors and our home always seemed to stay dusty no matter what you did. We set the timer and it runs while we are at work. Dogs hated it at first but not so much now. Quite, durable easy to navigate and picks up hair and dust. Highly recommend","Reviewed in the United States on July 20, 2019"
"2151","My internet service is upgraded to 5.0 GHz and Deebot cannot connect. I called customer service to learn that the product must have 2.4GHz. My only option is to contact my internet service provider, create a separate network just for this. My Alexa, Sonos, surveillance cameras and all other products are connected to my 5.0 network. Now this will not be on the same network as everything else. Annoying.","Reviewed in the United States on July 20, 2019"
"2152","Worked great for almost a year but now it goes 2 feet and starts to do circles before shutting down. Very disappointed considering the price","Reviewed in the United States on July 20, 2019"
"2153","No thrills but does the job well.","Reviewed in the United States on July 20, 2019"
"2154","This vacuum is great for daily cleaning, but I would rely on it for deep cleaning. I love the convenience of being able to run it while I’m doing something else. It cleans up hair well, but it often gets stuck around the bar and is difficult to cut out. I’m very happy overall and would recommend this product. The one feature this model doesn’t have that I wish it did: the ability to identify specific rooms in the house.","Reviewed in the United States on July 20, 2019"
"2155","I love it!","Reviewed in the United States on July 19, 2019"
"2156","I’m really surprised how well this machine works... I have tile on all my floors & 2 dogs shedding a lot of hair & this machine helps keeps this hair up!!","Reviewed in the United States on July 19, 2019"
"2157","Disappointed... was working well for first few months . Now even after cleaning it’s not running for even 2 mins . mine is only 10 month old and it’s perfo is terrible for the last 2 months","Reviewed in the United States on July 19, 2019"
"2158","UPDATE: We had to get THREE of these within the warranty period, and now the third (received less than a year ago) is giving the same code (three beeps) over and over... and over, despite taking it apart cleaning, and verifying all is well... repeatedly. It won't clean for more than 10 minutes at a time. I suppose you get what you pay for, but I had hoped for a better quality, lasting product. It was good while it lasted, Deebot, but you're just not made to last.Our first Deebot had to be replaced when it wouldn't charge after 2 months or so. We received a replacement. It's worked really well with lots of hair from our lab mix dog (although not as well on area rugs) until the past week. We have used it on average 2-3x per week. Now the main rotor brush doesn't turn, hair collects under the unit and doesn't go into the collection bin. Hair is deposited in large clumps. And the unit stops to beep every 30-60 seconds. This second unit is about 9 months old. I'm in touch with the company, and will attempt to update this review pending their response.","Reviewed in the United States on July 19, 2019"
"2159","This little vacuum keeps my floors so clean even with two dogs that I hardly ever have to vacuum! Easy to maintain- just make sure you keep the filter & trap clean after every season. Battery seems to last a long while.","Reviewed in the United States on July 19, 2019"
"2160","Bought June 2018 after years of being a fateful Roomba owner, and I was unfortunately wooed by the lower price. Buyer beware! After about 6 months, he had a hard time getting to his dock—he would die en route. After 7 months, battery only stayed charged about ten minutes. By 11 months, battery would not charge and now deebot is worthless. Customer service sucks, and I don’t know how to get another battery or how to install it. I wish I had spent the additional $200 and bought another roomba—it lasted almost 6 years. Sadly, I recommended Deebot to a friend when it was still working. Hers died within a year as well. Reading other reviews, I would say this is an issue.","Reviewed in the United States on July 19, 2019"
"2161","Picks up fine on the spots it goes over and over and over again. Avoids our kitchen (the place it is needed the most) like it hasn't been gentrified yet...","Reviewed in the United States on July 19, 2019"
"2162","This was as good as my cousin said it was.  Very pleased","Reviewed in the United States on July 19, 2019"
"2163","Just a little over a year and it stopped working.","Reviewed in the United States on July 19, 2019"
"2164","Love the fact that it can go under beds and furniture to get to place most normal vacuums can’t.","Reviewed in the United States on July 19, 2019"
"2165","I have 3 dogs and all hard wood floors. This has saved me so much time.  It does an excellent job.","Reviewed in the United States on July 19, 2019"
"2166","We use our Deebot to clean our hardwood floors.  We have owned the Deebot for 4 days and used it twice, it is wonderful not having cat and dog hair on the floors and what's best is that we don't have to do anything!  Was at a neighbors home a week ago and saw their Roomba it did a nice job but was noisy; the Deebot is very quiet.  Glad I bought it!","Reviewed in the United States on July 18, 2019"
"2167","Love it!! Will buy another one it works great with cat hair!","Reviewed in the United States on July 18, 2019"
"2168","Received as stated.  Cleans well on carpet and floors.  Easy to clean and replace filters.  I would recommend this cleaner to my friends.","Reviewed in the United States on July 18, 2019"
"2169","Really good vacuum","Reviewed in the United States on July 18, 2019"
"2170","This is a great little vacuum, once you get it set up on your computer system. It picks up everything on the floor, even socks and dryer sheets! You have to empty the debris out after each use.","Reviewed in the United States on July 18, 2019"
"2171","Did a nice job with carpets and general cleaning.","Reviewed in the United States on July 18, 2019"
"2172","I’ve owned this for over a year now and figured it was finally time to review based on my real experience with it. We named it Bender! :)  I absolutely love it!  My house is all hardwood flooring with tiles in the kitchen. I have 2 small dogs who shed a ton! Bender does excellent at picking up the dog hair! It has a powerful suction. I usually run it once a day/ every other day. I have not had any issues with it at all. You can purchase replacement brushes for when they need replaced. We have not had to replace any yet. ECOVACS also has an app to use with this. The app tells you the battery life, brush life and you can use the virtual remote to control where the deebot goes. The app could use some improvement, but it works. I like to use the remote function to chase my niece around the house because she is terrified of Bender. I would fully recommend for others to purchase as well.","Reviewed in the United States on July 18, 2019"
"2173","I wanted to buy a ""budget"" robotic vacuum to see if how I liked it.  I did a lot of reviewing, and this one was an ""editor's choice"" for the budget category.  I have only used it a few days, but it surely does pick up a lot of gunk! It picked up an ink pen with no problem.  It's very user friendly, too.  I like that I can control if from my iphone.  The only issue I have (and this is probably with any vac) is making sure anything stringy or electrical cords are out of the way.  It's gotten hung up on a small bath rug, but quickly untangled itself.  It caught on a fringed throw that I didn't realize was touching the floor.  That one made it completely stop!  But I untangled it easily.  I hit the button, and it was on it's way.  So far so good!","Reviewed in the United States on July 18, 2019"
"2174","He runs every day and it is unbelievable how much he picks up. He even goes under my sofa and bed!  I haven’t had any trouble with it, it is reliable and keeps my floors pet hair and dirt free.  I have both hardwood and carpet and it has no trouble navigating across both. It does occasionally get stuck on my floor vents but I just move it and start back up again.  One of the best purchases I’ve ever made.","Reviewed in the United States on July 17, 2019"
"2175","After 6 months it won’t charge.DON’T BUY THIS ITEM!!","Reviewed in the United States on July 17, 2019"
"2176","Love using this daily for pet hair around the edges. Works great.","Reviewed in the United States on July 17, 2019"
"2177","he is a cute little guy who does hard work.","Reviewed in the United States on July 17, 2019"
"2178","Awesome Vac. Works great cleaning up after our 2 dogs.","Reviewed in the United States on July 17, 2019"
"2179","Does great sweeping up dog hair! My dog sheds like crazy we run the sweeper twice a day and it has no problems!","Reviewed in the United States on July 17, 2019"
"2180","This thing really sucks!","Reviewed in the United States on July 17, 2019"
"2181","I’m sad I waited so long to commit. It does a great job keeping up with pet hair on our hardwood floors. Doesn’t do carpet but can handle short haired rugs.","Reviewed in the United States on July 17, 2019"
"2182","This is great for when you really don't have time to run the vacuum and need a quick clean. Works great on hardwood floors but is always getting stuck trying to go on rugs.","Reviewed in the United States on July 17, 2019"
"2183"," I was skeptic at first buying a brand i didnt know much about. But its been a great vacuum so far! I feel like it works just as good as the high dollar models. Only problem i have had is it gets stuck under my chair and couch. So if no one is home to move it it will run its self dead.","Reviewed in the United States on July 17, 2019"
"2184","Absolutely love my Deebot, we've named him Debo! I love that I can control it with my phone and set schedule cleaning. I would definitely recommend to others!","Reviewed in the United States on July 17, 2019"
"2185","Works great","Reviewed in the United States on July 17, 2019"
"2186","While it did work, it worked great. However I purchased this back in November for Christmas. Didn't open until Christmas day... it worked until March. I was pretty disappointed.","Reviewed in the United States on July 17, 2019"
"2187","Love it!","Reviewed in the United States on July 17, 2019"
"2188","Stops at any/all obstacles and needs to be physically moved and restarted. Not worth the hassle.","Reviewed in the United States on July 17, 2019"
"2189","Recommend to everyone","Reviewed in the United States on July 17, 2019"
"2190","This robot vacuum is great.  It does what it says and that’s perfect.  I like the spot clean feature and the fact that I can control its movements with a remote if I need to.  I think with the next one I buy I will splurge a little more for the one with a mapping option so I can tell it where to clean.  This is perfect for what we need right now and I have to complaints.","Reviewed in the United States on July 17, 2019"
"2191","Item works well with Alexa and cleans my floors great","Reviewed in the United States on July 17, 2019"
"2192","So, here’s the deal. This little guy is fabulous- for what it is.It’s not going to work well on your shag carpeting, to pick up after your 8 prize-winning English Sheepdogs, or to keep running for a week without needing to be emptied.It will, however, run  great over hard surface flooring and low-level rugs, keep the dust bunnies from roaming around under furniture and in corners, and pick up hair, dust, crumbs, and debris.I love this little dude, even though he’s a tad high-maintenance, and not the sharpest tool in the shed. He fits right in with my other 4 pets. Lol!  I let him run overnight while we’re asleep. Sometimes he runs until his battery is low and parks himself on his charger. Sometimes he rolls over a cat toy and panics because the main brush is now clogged with said toy. Sometimes he gets caught in the SAME spot by the fire place where there’s an annoying change in elevation. I stick him back on his charger and we try again tomorrow. :) I empty the reservoir every few days and my floors are wonderfully free from crumbs, hair, and dirt. I rarely have to get out my broom anymore.","Reviewed in the United States on July 17, 2019"
"2193","LOVE that this picks up dog hair around the house. It has been reliable for almost 10 months now - no issues whatsoever. It's easy to clean and recharge. The dogs made friends with it right away! :^)","Reviewed in the United States on July 16, 2019"
"2194","I have just barely started using this vacuum so I can't yet comment on it's cleaning abilities, but I'm leaving a one star review because they have lied on the product page, telling you it works with Amazon Alexa when it doesn't. This model is not even one of the choosable models in the Ecovacs app.  And I tried installing under the other models and none of them worked.  So it DOES NOT work with Alexa, just be forewarned.","Reviewed in the United States on July 16, 2019"
"2195","Loved the product when first purchased, but rarely used it because I had to be home since it would get stuck the dishwasher & one kitchen cabinet. I realized it wouldn’t take a charge, but unfortunately didn’t call customer support till after the 1 year had lapsed after purchase. I googled every troubleshooting resolution with no help. Called Customer Service. TOTAL WASTE OF TIME! All he did was read troubleshooting ideas. Joke. Look at my photos. You can see very little use. I even asked for help about battery life. The only time he put me on hold to consult with someone else was when I said that I rarely leave reviews, but will definitely leave one on this. He gave me a reference # & told me a manager will call. That was May 29th! Still waiting on that call!Keep shopping. I would not recommend any ECOVACS product.","Reviewed in the United States on July 16, 2019"
"2196","My wife wasn't a fan of the random trail it left in the carpet as it vacuumed. It did a pretty good job cleaning though. Would be great for hardwood floors","Reviewed in the United States on July 16, 2019"
"2197","Worked marvelous at first but after a few months it started to get caught up on every little thing and I have to be home when it runs because the alarm beeps so many times","Reviewed in the United States on July 16, 2019"
"2198","Great.","Reviewed in the United States on July 16, 2019"
"2199","My mom loves and named it cindy","Reviewed in the United States on July 16, 2019"
"2200","I was really happy with this vacuum.  Recommended it to my family.  Luckily nobody has bought one yet, so I don't have to feel bad.  At this point, I would give the vacuum itself 4.5 stars or so.  Support would get zero stars, cause I have seen zero support outside of reading stuff on their website.About a week ago, I believe our deebot got itself stuck somewhere and instead of giving up in a timely manner, the motor appears to have kept going long enough to heat the plastic housing to the point where it became flexible.  The whole motor/wheel assembly on one side is now crooked, and it just drives in circles.I contacted support via my smartphone, and sent pictures and a description of my problem.  That was about four days ago and nothing.  Today via PC I found a support phone number.  I called and only got voicemail.  So I left a message and have not heard back yet.  Personally, I feel that they shouldn't be expected to call my back on the same day, but this is my second attempt to contact support after four days.  Also, reading the web, I am by far NOT the only person who is experiencing a complete ""vacuum"" in the technical support area.  (pardon my pun)  I will update this review and give them their extra stars back if they ever bother to contact me and resolve my issue.Update:  It took a while for support to get back to me, but they did and they replaced my unit.  The new unit is doing well and as of right now, I'd give this four stars.  Once support contacted me, they were prompt, professional, and helpful.","Reviewed in the United States on July 16, 2019"
"2201","Never got it to connect to Alexa or the app. Absolutely the WORST customer service! I called the company 3 times for help connecting. They are reading off a script and are very hard to understand. They wanted me to change all the router settings. I have 50 smart bulbs in the house and other things that work with Alexa. I didn’t want to screw up them. So I’m sending it backAmendment- so I called Amazon Customer Support and they found that my iPhone update was TOO UP TO DATE! (<U+0001F644>). It’s still made for Operating System 9.0 or EARLIER!  Go Amazon! It’s pretty bad when you get more help from Amazon than you doFrom the selling company!","Reviewed in the United States on July 16, 2019"
"2202","I bought this robotic vacuum cleaner for two reasons: 1) I wanted something that could connect to my Alexa and 2) something durable.After two months of trying and reading support articles, I gave up trying to get it to connect w/ my Alexa and then about 10 months after purchase, the robot stopped taking a charge and just laid there dead in my floor.DO NOT BUY THIS!","Reviewed in the United States on July 16, 2019"
"2203","Not open the box yet, but the treasure truck is a fun experience, great deal too","Reviewed in the United States on July 16, 2019"
"2204","Battery seems to be worn out.....  Cannot find a replacement","Reviewed in the United States on July 16, 2019"
"2205","We have two cats. We have carpet and hardwood floors with rugs. The DEEBOT goes over all of our surfaces and picks up way better than I ever thought it would.","Reviewed in the United States on July 16, 2019"
"2206","I was skeptical of these robots but decided to give this one a try since the price was right and the reviews were good. My family is in love with ""Turtle"" (what we named our vacuum). There are areas of the house that this things gets to that haven't been cleaned in months because it would require us to move furniture but this little robot fits perfectly under all our furniture. We even put the charger under one of our couches and it finds it way home every time.It isn't all rainbows and sun shine though. You have to prep the space it is going to be used in or it can stuck or small objects can get sucked up and jammed the bush motor. Turtle has gotten jammed up twice in the past month (which makes it beeps like crazy and stops dead in its tracks). It has also gotten stuck now under the edge of our dish wash, which is about a 1/2 an inch lower than the rest of the cabinets in the kitchen. You also have to empty the bin after each time it goes out, or at least we do because we have 4 kids and 2 dogs that really destroy the floors.The app and Google Assistant integration are good.Overall I love this robot and wish I had purchased one sooner.","Reviewed in the United States on July 16, 2019"
"2207","I'm new to the robovac market, but I'm a discerning clean freak. My household consists of 4 humans & 4 canines at home all day, everyday. Needless to say, there's lots of cleaning going on daily. I hate the feel of dirt on my floors! I purchased this as a deal in Dec 2018 & I've used it daily since. There have been no issues with this item so far! I'm impressed, esp for the price! I'm leaving my review now bc I'm searching for replacement brushes which have gotten a little worn which is to be expected. This little guy has some power & will try to suck up anything in its way, cords, rugs, feet <U+0001F609> so clean up the area of large debris & let it go!  10 stars! <U+0001F31F><U+0001F31F><U+0001F31F>","Reviewed in the United States on July 16, 2019"
"2208","This vacuum is a lifesaver when you have animals. The only reason I’m giving this four stars is because the product gave out on me about 4 months in. It still worked, but the sensor stopped working and bumped in to literally everything. Then the timer stopped working. I emailed customer service and they were absolutely phenomenal! They emailed back within minutes and had a shipping label sent within 20 minutes to send it back. They sent a brand new one within a week following. My house was miserable without this vacuum for a week!!! I don’t want to sound lazy but going back to using a regular vacuum really sucked !","Reviewed in the United States on July 16, 2019"
"2209","It won’t charge anymore?  What can I do to try and correct the issue?  It was great for about 8 months but this is disappointing.","Reviewed in the United States on July 16, 2019"
"2210","[edited]After a month of usage, I found Deebot works pretty well in my home on both carpet and wood floor.Pros:The vacuum power is pretty good, I found you can adjust the vacuum power on the app.The main brushes are high quality. One of my experience with previous generation of roomba was the plastic/rubber brush that ends up not being able to pickup small debris and prone to failure when long hairs tangle on them. Deebot's brush does a better job with (seems like) synthetic materials and dense fibers.Integration with Alexa and app is pretty good. The app can show the life cycle of consumable parts.Cost effective: good performance with the price point.Cons:Occasional docking problems. I guess there might be a firmware update but the docking problem has significantly reduced in the past month.It doesn't build a house map so still use what I call a Monte Carlo Cleansing process. Which is great to me since I don't want my floor map to be in another company's cloud. However it might be not as efficient. But provided that similar products might cause 5 times, I think it is a good tradeoff.// originalI mean it cleans pretty well, but it doesn't DOCK! OMG it is so painful to watch it docking... I wanna kill myself. As a software engineer I want to whip who ever writes the docking code, must be a sociopath! It is too painful to watch!","Reviewed in the United States on July 15, 2019"
"2211","How is nobody talking about the clown-show of a setup process for this thing?! I haven’t gotten it to run yet. The app keeps timing out during setup.Update: so, after monkeying around with the app for what seemed like eternity, it magically worked. I have no idea what made it work, it just did.After a day of using it, I was fairly skeptical given the quality of the app. However, like other reviewers have said, this little thing rocks! I have a cat who is a total pig with his litter and food. This thing picked up about 99% of everything the cat had strewn about. Exactly what I was looking for!","Reviewed in the United States on July 15, 2019"
"2212","I got this in October 2018 as a replacement for a Roomba.  For the price difference why not?  Well it's given a lot a problems it turns out.  When it works it cleans like other vacuum but it's unreliable in it's schedule, frequently resetting it's programming.  It gets stuck often.  Finally less than a year later it just beeps continuously and stops cleaning.I know it's still under warranty but getting through to customer service has been a pain.  Decided to junk it and save myself the hassle. Wouldn't buy again.","Reviewed in the United States on July 15, 2019"
"2213","While it cleaned fairly well, it never once ran at its scheduled time nor could it ever find it's way home on it's own. The app was hard to sync.","Reviewed in the United States on July 15, 2019"
"2214","I work outside a lot, so I get a bunch of dirt on my tile floors. It’s so great to come home and see the vacuum lines. I let it run while I’m gone, so I’m not sure if it gets stuck on my rugs or if it just runs out of battery. I don’t know that it’s ever made it back to the charging station itself. It never claimed to do well on thick carpets or rugs, so I’m not too mad about that. I had a Roomba before, and it would call out when it was stuck for long periods of time, but this one doesn’t do that. I usually have to go searching for it when I get home. Either way, it definitely beats vacuuming by hand. The couple of times I have been home and watched it, it doesn’t hit the items most of the time to make it turn around. That helps keep the scuffs off of my furniture!","Reviewed in the United States on July 15, 2019"
"2215","Machine is only a few months old. Will not stay running. StopsMany times . What do I do ? I have cleaned,changed brushes","Reviewed in the United States on July 15, 2019"
"2216","This product was really handy for cleaning up after dinner with kids. Unfortunately, it stopped working about 6 months after we bought it.","Reviewed in the United States on July 15, 2019"
"2217","I’ve had it for 5 months now and it has been working great for low carpet rugs and hardwood floors. It picks up majority of the mess my short haired dog leaves behind. Also replacement parts are easy to find. It does get stuck occasionally only because miscellaneous objects are on the floor.","Reviewed in the United States on July 15, 2019"
"2218","First off, I love this thing. I have hard surface floors on the whole bottom of my house and with having a dog and a cat it picks up the dog and cat hair wonderfully. But let me just say that the suction power works so well that when my newly adopted dog decided to poop on the floor while I was in the shower one morning and the deebot went off at 6:15 am like it normally does, it not only sucked up some of the (wet) poop, but it also decided to leave a nice trail of poo for me to have to clean up when I got out of the shower. (Go ahead and laugh HA!) So after that happening, I decided to contact ECOVACS to try to find out the best way to clean the interior of the machine out. They responded to my email within minutes on a Friday night around 10 pm and they asked for my proof of purchase to see if it still fell under the warranty. Once I did that, they responded back the next day telling me that since it is under warranty they were going to send me a brand new machine! I never in a million years expected that and of course I was thrilled that either myself or my boyfriend would have to clean out a poopy machine. So in my eyes that is top notch service from this company and I would highly recommend this machine!","Reviewed in the United States on July 15, 2019"
"2219","We first purchased this robot vacuum a little over a year ago. It was our first jump into robot vacuums. We purchased it because it was steeply on sale and had generally favorable reviews. Right out of the box, it was easy to use and worked well enough. Sure, being a lower-grade robot vacuum, it didn't have the BEST pathing hardware/software, but it did a good enough job. However, we had problems after less than six months of light usage(maybe every-other-day). There was a substantial clicking sound in one of the rotating brushes. We worked with Ecovacs who took GREAT care of us, but it was ultimately decided that it could not be fixed and they would send us a replacement. However, the second one has had more problems than the first (again, only having owned it for less than six months with semi-daily use). This second vacuum, despite being the same model, has a slightly higher profile than the first and gets stuck on things (e.g. the edge of the couch) far more often than the original. Plus, the front bumpers have now become defective and get easily stuck in the 'bumped' position, meaning that it routinely thinks it is running into things, leading to it rotating for about 20 seconds then shutting down and beeping. This happens so frequently that it's hard to use it as it is more than likely going to shut down within minutes.It's difficult to give this vacuum a good rating. It's definitely what you pay for - a very low-grade robot vacuum. Kudos to Ecovac for great customer service, though. I'd just recommend spending a little more money on a higher grade robot vacuum, even potentially from Ecovacs (although we will still be looking). A bit more money will get you a vacuum with substantially better pathing and hopefully fewer functional issues.","Reviewed in the United States on July 15, 2019"
"2220","Alright, this beats the heck out of my 6 year old roomba. The price was a 1/3rd of what i paid and it works very well any with carpet even!!","Reviewed in the United States on July 15, 2019"
"2221","works","Reviewed in the United States on July 15, 2019"
"2222","So I waited to post a review until after I've actually used the product for a while.  I purchased in Feb.2019, used it every day for about 30 mins a day up until about a month ago, when it stopped working.  Worked very well, only negative thing I saw was that sometimes it had a hard time finding its ""home"".  I could not believe the amount of pet hair and dirt this thing picks up.  Sadly, for some reason, it stopped working a month ago.  At first we thought it was not charging.  Or maybe it had something stuck on the rollers.  After troubleshooting it ourselves, we ended up calling the support number that was listed.  After troubleshooting with them over the phone, they decided to send us a complete replacement which made us happy.  Very good customer service.  We'll see how the new one goes and I'll try to come back and re-post later.","Reviewed in the United States on July 15, 2019"
"2223","I liked that it grabbed everything well, but I didn’t like how often I had to go rescue it from a bathroom rug or under the bed. We have two shedding dogs and as long as it has a clear path to the hair it will grab it and usually not just blow it away. So a little prep of pulling out all the dining room chairs, moving the trash can, etc. is in order for it to get everywhere you need.  Also, with longer human hair it really got tangled up fast and needed emptying and cleaning/yanking for it to do a good job and not screech at you loudly as it works. No more support through Amazon anymore but Ecovacs is very helpful if you call.","Reviewed in the United States on July 15, 2019"
"2224","The Deebot is great for picking up dog hair and dust  on tile and hardwood floors . I love it !!  Very happy with it.","Reviewed in the United States on July 15, 2019"
"2225","To be fair, I haven't had that Roomba for years, but the battery life and propensity to scuff up the furniture have all be greatly improved. I'm sure the Roomba models are all much better as well but not at this price point.Have it cleaning a 2,000 sq ft kitchen/living room/ dining room area and it does great other than getting hung up on the occasional heater vent.","Reviewed in the United States on July 15, 2019"
"2226","I really love having one of those at home, and for the price it’s definitely worth it. It cleans, it’s not excessively loud, and deals with obstacles fairly well.Overall, the vacuum could easily get 5 stars if not for the bugs.  Specifically, 2 things bother me:1. It doesn’t really understand the “return to base” command.  I mean, it takes a good 5 minutes for it to actually make it back to the base after you’ve given the command. I’m hoping that will get better with time as the vacuum understands my house layout better - but so far no signs of that...2. Whenever there’s a power outage (which happens often at my place), the robot just starts cleaning for no apparent reason. Last time there was a short outage due to a storm, and I wouldn’t have known except that I was woken up at 4am by the Deebot doing the rounds... <U+0001F605>","Reviewed in the United States on July 15, 2019"
"2227","For the price it works great. I truly love my Debot!!!! Only thing I would do is buy the one with a mapping system to make sure it cleans were I want it. Best gift to self ever.","Reviewed in the United States on July 14, 2019"
"2228","Works great","Reviewed in the United States on July 14, 2019"
"2229","Does the job for sure, but mostly best for hard surfaces only. My only complaint is the it flings some dirt and other items with its bristles. Not everything goes in the direction of the center pick up area, and it ends up all under the furniture.","Reviewed in the United States on July 14, 2019"
"2230","I loved this vacuum. It's fantastic at picking up light, floating fur on hardwood floors instead of spreading it around. However, after 11 months the battery just gave out. Customer service was great to deal with until we reached the point of them sending me a new one. They agreed, then just stopped responding for 3 weeks. I finally changed my review to 1 star and they responded and sent me a new one within 24 hours. The vacuum is great, but I wish they would sell extra batteries like eufy does.","Reviewed in the United States on July 14, 2019"
"2231","love it !!!","Reviewed in the United States on July 14, 2019"
"2232","I bought this product the house. We have three dogs in the house, 1 big and 2 small, and only have stained concrete floors. Dog. Hair. Everywhere. Honestly, I once moved my bed once and saw a mound of sand and hair. Super gross. Like. Clumps. Yikes. Anyways, I bought this little guy and he just obliterates the dirt. Seriously. Our house is pretty filthy so I might have to clean it out twice for it to get everywhere, but given how many dogs we have and how many little crevices there are, I don’t mind at all. Sometimes he likes to run over your phone cords and you have to chase after him and pull it out, but given everything, I’m still super happy with it. He also does a really good job going front the concrete to rugs. Honestly, I’d buy one for every room if I could.","Reviewed in the United States on July 14, 2019"
"2233","This picks up every spec of dust and debris. It encircles dining room chair legs to get that dust that collects by the felt floor protectors. It thoroughly cleaned my door mats. It does my hardwood and hops onto my rugs. I have a high/low pile and it can handle it. I run it twice a week. My floors look polished when it’s done.","Reviewed in the United States on July 14, 2019"
"2234","The Deebot does a great job, nice unit for the price.  I purchased the unit in September of 2018.  In May of 2019 the main brushed seized up and the unit went into alarm mode.  Upon doing a web search found that this is a somewhat common problem with the unit.  Kudos for Ecovac customer service, they sent a prepaid shipping label to send back since it was under warranty and promptly sent out a new one.  Cannot recommend the unit due to only getting around 8 months of occasional use before total failure.  If the replacement unit goes bad it will not be covered under warranty and I'll have a $200 piece of garbage.  I see that there is a newer version out, maybe they have fixed the issue  causing the failure.  Apparently it was a plastic gear that would break.","Reviewed in the United States on July 14, 2019"
"2235","It works great on our dark wood floors! Not strong enough suction for medium carpet.","Reviewed in the United States on July 14, 2019"
"2236","Suction is really poor","Reviewed in the United States on July 13, 2019"
"2237","For the price, it's ok. The mobile app is terrible. It only works once, and you have to keep on removing and reinstalling the app. Tried on 4 different phones; Android and IOS.","Reviewed in the United States on July 13, 2019"
"2238","This is the second time we bought this vacuum and it broke in less than a year. If you are going to use it on a regular basis DO NOT buy this vacuum. It does not hold it. Very disappointed!","Reviewed in the United States on July 13, 2019"
"2239","Should have known when it was one sale for $150 that you get what you pay for. Don’t waste your money. Small bin, flimsy filters, no walls, not even a handle to pick it up with.","Reviewed in the United States on July 13, 2019"
"2240","I bought one that failed within a few months. Contacted customer service and they replaced it right away. The second unit failed even more quickly. Customer service refused to replace it stating that the warranty only applied to the original unit. So, I had two of these units fail within less than a year and I'm out $200.It cleans well for the first couple of weeks. Then the lens covering the forward sensors gets so scratched that the unit can no longer ""see"" where it's going. So, it rams into everything at full speed. The suction begins to go on it after a few months so that the outtake to the bin is constantly clogged and has to be cleaned out by hand. And it always seems to repeatedly seek out the two places in my house where it gets stuck, multiple times a cleaning session. Sometimes it programs itself to start automatically cleaning in the middle of the night scaring the hell out of me thinking there is an intruder in my house. It's really quite useless.I would never buy another Deebot product again.","Reviewed in the United States on July 13, 2019"
"2241","Very happy with the Deebot, so happy that i bought a second one. A lot more quite than the first two (Brand Name) vacuums I have owned. Definitely would buy it again.","Reviewed in the United States on July 13, 2019"
"2242","Excellent vacuum for the price. I have no complaints whatsoever!","Reviewed in the United States on July 13, 2019"
"2243","Bought it and only last me 4 months. I try to charging it, and it turns for 3 seconds and then it dies. Not happy. Was ok when working but the life expectancy sucks!","Reviewed in the United States on July 13, 2019"
"2244","A great product for the $.  It does get stuck on things often.  Under couches, on the base of a floor lamp, etc. but the bot probably vacuums the dust and dirt better than I ever did.","Reviewed in the United States on July 13, 2019"
